"","x"
"12856","GAS8"
"12857","LINC02193"
"12858","DOC2B"
"12859","RPH3AL"
"12860","AC129507.1"
"12861","AC129507.2"
"12862","C17orf97"
"12863","RFLNB"
"12864","VPS53"
"12865","TLCD3A"
"12866","GEMIN4"
"12867","GLOD4"
"12868","AC087392.3"
"12869","MRM3"
"12870","NXN"
"12871","TIMM22"
"12872","ABR"
"12873","YWHAE"
"12874","CRK"
"12875","MYO1C"
"12876","INPP5K"
"12877","PITPNA-AS1"
"12878","PITPNA"
"12879","SLC43A2"
"12880","SCARF1"
"12881","RILP"
"12882","PRPF8"
"12883","TLCD2"
"12884","MIR22HG"
"12885","WDR81"
"12886","SERPINF2"
"12887","SERPINF1"
"12888","SMYD4"
"12889","RPA1"
"12890","RTN4RL1"
"12891","DPH1"
"12892","AC090617.10"
"12893","HIC1"
"12894","SMG6"
"12895","SRR"
"12896","TSR1"
"12897","SGSM2"
"12898","MNT"
"12899","METTL16"
"12900","PAFAH1B1"
"12901","CLUH"
"12902","RAP1GAP2"
"12903","ASPA"
"12904","TRPV3"
"12905","TRPV1"
"12906","SHPK"
"12907","CTNS"
"12908","TAX1BP3"
"12909","EMC6"
"12910","P2RX5"
"12911","ITGAE"
"12912","NCBP3"
"12913","CAMKK1"
"12914","P2RX1"
"12915","ATP2A3"
"12916","ZZEF1"
"12917","CYB5D2"
"12918","ANKFY1"
"12919","UBE2G1"
"12920","SPNS3"
"12921","SPNS2"
"12922","MYBBP1A"
"12923","SMTNL2"
"12924","PELP1"
"12925","ARRB2"
"12926","MED11"
"12927","CXCL16"
"12928","ZMYND15"
"12929","VMO1"
"12930","PSMB6"
"12931","AC233723.1"
"12932","PLD2"
"12933","MINK1"
"12934","CHRNE"
"12935","C17orf107"
"12936","SLC25A11"
"12937","RNF167"
"12938","PFN1"
"12939","ENO3"
"12940","SPAG7"
"12941","CAMTA2"
"12942","AC004771.4"
"12943","INCA1"
"12944","KIF1C"
"12945","ZFP3"
"12946","ZNF232"
"12947","AC012146.1"
"12948","ZNF594"
"12949","AC087500.1"
"12950","SCIMP"
"12951","RABEP1"
"12952","NUP88"
"12953","RPAIN"
"12954","AC004148.1"
"12955","C1QBP"
"12956","DHX33"
"12957","DERL2"
"12958","MIS12"
"12959","NLRP1"
"12960","WSCD1"
"12961","PIMREG"
"12962","PITPNM3"
"12963","KIAA0753"
"12964","TXNDC17"
"12965","MED31"
"12966","C17orf100"
"12967","XAF1"
"12968","ALOX12-AS1"
"12969","AC040977.1"
"12970","RNASEK"
"12971","C17orf49"
"12972","MIR497HG"
"12973","BCL6B"
"12974","SLC16A13"
"12975","SLC16A11"
"12976","CLEC10A"
"12977","ASGR2"
"12978","ASGR1"
"12979","DLG4"
"12980","ACADVL"
"12981","DVL2"
"12982","PHF23"
"12983","GABARAP"
"12984","CTDNEP1"
"12985","ELP5"
"12986","CLDN7"
"12987","SLC2A4"
"12988","YBX2"
"12989","EIF5A"
"12990","GPS2"
"12991","NEURL4"
"12992","ACAP1"
"12993","KCTD11"
"12994","TNK1"
"12995","PLSCR3"
"12996","TMEM256"
"12997","NLGN2"
"12998","TMEM102"
"12999","FGF11"
"13000","CHRNB1"
"13001","ZBTB4"
"13002","POLR2A"
"13003","TNFSF12"
"13004","TNFSF13"
"13005","SENP3"
"13006","EIF4A1"
"13007","CD68"
"13008","AC016876.1"
"13009","MPDU1"
"13010","SOX15"
"13011","FXR2"
"13012","SHBG"
"13013","SAT2"
"13014","ATP1B2"
"13015","TP53"
"13016","WRAP53"
"13017","EFNB3"
"13018","KDM6B"
"13019","TMEM88"
"13020","NAA38"
"13021","CYB5D1"
"13022","CHD3"
"13023","RNF227"
"13024","KCNAB3"
"13025","TRAPPC1"
"13026","CNTROB"
"13027","PER1"
"13028","VAMP2"
"13029","TMEM107"
"13030","BORCS6"
"13031","AURKB"
"13032","LINC00324"
"13033","CTC1"
"13034","PFAS"
"13035","AC135178.6"
"13036","SLC25A35"
"13037","RANGRF"
"13038","ARHGEF15"
"13039","KRBA2"
"13040","RPL26"
"13041","NDEL1"
"13042","MYH10"
"13043","PIK3R6"
"13044","PIK3R5"
"13045","NTN1"
"13046","STX8"
"13047","AC087501.4"
"13048","USP43"
"13049","GLP2R"
"13050","GAS7"
"13051","MYH3"
"13052","SCO1"
"13053","ADPRM"
"13054","TMEM220"
"13055","TMEM220-AS1"
"13056","AC015908.2"
"13057","AC005410.2"
"13058","ZNF18"
"13059","MAP2K4"
"13060","MYOCD"
"13061","ARHGAP44"
"13062","ELAC2"
"13063","HS3ST3A1"
"13064","COX10-AS1"
"13065","COX10"
"13066","HS3ST3B1"
"13067","PMP22"
"13068","TEKT3"
"13069","CDRT4"
"13070","TVP23C"
"13071","TRIM16"
"13072","ZNF286A"
"13073","AC015922.3"
"13074","ADORA2B"
"13075","ZSWIM7"
"13076","TTC19"
"13077","AC002553.2"
"13078","NCOR1"
"13079","PIGL"
"13080","CENPV"
"13081","UBB"
"13082","TRPV2"
"13083","SNHG29"
"13084","LRRC75A"
"13085","ZNF287"
"13086","ZNF624"
"13087","CCDC144A"
"13088","MPRIP"
"13089","PLD6"
"13090","FLCN"
"13091","COPS3"
"13092","NT5M"
"13093","MED9"
"13094","RASD1"
"13095","PEMT"
"13096","RAI1"
"13097","SREBF1"
"13098","TOM1L2"
"13099","DRC3"
"13100","ATPAF2"
"13101","GID4"
"13102","DRG2"
"13103","MYO15A"
"13104","AC087164.1"
"13105","ALKBH5"
"13106","LLGL1"
"13107","FLII"
"13108","MIEF2"
"13109","TOP3A"
"13110","SMCR8"
"13111","SHMT1"
"13112","LINC02076"
"13113","FAM106A"
"13114","FOXO3B"
"13115","TRIM16L"
"13116","TVP23B"
"13117","PRPSAP2"
"13118","SLC5A10"
"13119","FAM83G"
"13120","GRAP"
"13121","AC007952.7"
"13122","AC007952.4"
"13123","AC007952.5"
"13124","EPN2"
"13125","B9D1"
"13126","MAPK7"
"13127","MFAP4"
"13128","RNF112"
"13129","SLC47A1"
"13130","ALDH3A2"
"13131","ALDH3A1"
"13132","ULK2"
"13133","AC015726.1"
"13134","AKAP10"
"13135","SPECC1"
"13136","CCDC144NL-AS1"
"13137","USP22"
"13138","DHRS7B"
"13139","TMEM11"
"13140","NATD1"
"13141","MAP2K3"
"13142","KCNJ12"
"13143","LINC02693"
"13144","MTRNR2L1"
"13145","WSB1"
"13146","KSR1"
"13147","LGALS9"
"13148","NOS2"
"13149","LYRM9"
"13150","NLK"
"13151","TMEM97"
"13152","IFT20"
"13153","TNFAIP1"
"13154","POLDIP2"
"13155","TMEM199"
"13156","SARM1"
"13157","VTN"
"13158","SLC46A1"
"13159","AC015917.2"
"13160","AC005726.1"
"13161","UNC119"
"13162","PIGS"
"13163","ALDOC"
"13164","SPAG5"
"13165","AC005726.3"
"13166","RSKR"
"13167","KIAA0100"
"13168","SDF2"
"13169","SUPT6H"
"13170","PROCA1"
"13171","RAB34"
"13172","RPL23A"
"13173","TLCD1"
"13174","NEK8"
"13175","TRAF4"
"13176","FAM222B"
"13177","ERAL1"
"13178","FLOT2"
"13179","DHRS13"
"13180","PHF12"
"13181","PIPOX"
"13182","MYO18A"
"13183","TIAF1"
"13184","NUFIP2"
"13185","TAOK1"
"13186","ABHD15"
"13187","TP53I13"
"13188","GIT1"
"13189","ANKRD13B"
"13190","CORO6"
"13191","SSH2"
"13192","AC104564.5"
"13193","NSRP1"
"13194","BLMH"
"13195","CPD"
"13196","GOSR1"
"13197","AC005562.1"
"13198","CRLF3"
"13199","AC127024.5"
"13200","AC127024.6"
"13201","ATAD5"
"13202","AC130324.1"
"13203","TEFM"
"13204","AC130324.3"
"13205","ADAP2"
"13206","RNF135"
"13207","AC138207.4"
"13208","AC138207.2"
"13209","NF1"
"13210","EVI2B"
"13211","EVI2A"
"13212","RAB11FIP4"
"13213","COPRS"
"13214","UTP6"
"13215","SUZ12"
"13216","LRRC37B"
"13217","AC116407.2"
"13218","RHOT1"
"13219","C17orf75"
"13220","ZNF207"
"13221","AC005899.6"
"13222","AC005899.7"
"13223","PSMD11"
"13224","CDK5R1"
"13225","MYO1D"
"13226","TMEM98"
"13227","CCL2"
"13228","CCL11"
"13229","CCL8"
"13230","CCL13"
"13231","TMEM132E"
"13232","CCT6B"
"13233","ZNF830"
"13234","LIG3"
"13235","RFFL"
"13236","RAD51D"
"13237","NLE1"
"13238","AC022916.1"
"13239","SLFN5"
"13240","AC022706.1"
"13241","SLFN11"
"13242","AC060766.4"
"13243","SLFN12"
"13244","SLFN13"
"13245","SLFN12L"
"13246","SNHG30"
"13247","PEX12"
"13248","AP2B1"
"13249","TAF15"
"13250","RASL10B"
"13251","MMP28"
"13252","CCL5"
"13253","CCL16"
"13254","CCL14"
"13255","CCL15"
"13256","CCL18"
"13257","CCL3"
"13258","CCL4"
"13259","CCL3L1"
"13260","CCL4L2"
"13261","ZNHIT3"
"13262","MYO19"
"13263","PIGW"
"13264","GGNBP2"
"13265","DHRS11"
"13266","MRM1"
"13267","AATF"
"13268","ACACA"
"13269","TADA2A"
"13270","DUSP14"
"13271","SYNRG"
"13272","DDX52"
"13273","HNF1B"
"13274","MRPL45"
"13275","SOCS7"
"13276","ARHGAP23"
"13277","AC244153.1"
"13278","SRCIN1"
"13279","EPOP"
"13280","AC006449.6"
"13281","AC006449.2"
"13282","MLLT6"
"13283","CISD3"
"13284","PCGF2"
"13285","PSMB3"
"13286","PIP4K2B"
"13287","CWC25"
"13288","RPL23"
"13289","LASP1"
"13290","LINC00672"
"13291","PLXDC1"
"13292","CACNB1"
"13293","RPL19"
"13294","FBXL20"
"13295","MED1"
"13296","CDK12"
"13297","AC009283.1"
"13298","STARD3"
"13299","TCAP"
"13300","PGAP3"
"13301","ERBB2"
"13302","MIEN1"
"13303","GRB7"
"13304","IKZF3"
"13305","GSDMB"
"13306","ORMDL3"
"13307","GSDMA"
"13308","PSMD3"
"13309","MED24"
"13310","THRA"
"13311","NR1D1"
"13312","MSL1"
"13313","CASC3"
"13314","RAPGEFL1"
"13315","WIPF2"
"13316","CDC6"
"13317","RARA"
"13318","RARA-AS1"
"13319","GJD3"
"13320","TOP2A"
"13321","IGFBP4"
"13322","AC004585.1"
"13323","CCR7"
"13324","SMARCE1"
"13325","AC073508.3"
"13326","KRT10"
"13327","TMEM99"
"13328","KRT19"
"13329","KRT17"
"13330","EIF1"
"13331","JUP"
"13332","P3H4"
"13333","FKBP10"
"13334","NT5C3B"
"13335","ACLY"
"13336","TTC25"
"13337","CNP"
"13338","DNAJC7"
"13339","NKIRAS2"
"13340","ZNF385C"
"13341","C17orf113"
"13342","DHX58"
"13343","KAT2A"
"13344","RAB5C"
"13345","HCRT"
"13346","GHDC"
"13347","STAT5B"
"13348","STAT5A"
"13349","STAT3"
"13350","CAVIN1"
"13351","ATP6V0A1"
"13352","NAGLU"
"13353","HSD17B1"
"13354","AC067852.2"
"13355","COASY"
"13356","MLX"
"13357","PSMC3IP"
"13358","AC067852.5"
"13359","RETREG3"
"13360","TUBG1"
"13361","TUBG2"
"13362","PLEKHH3"
"13363","CCR10"
"13364","AC100793.2"
"13365","CNTNAP1"
"13366","EZH1"
"13367","AC100793.4"
"13368","RAMP2"
"13369","VPS25"
"13370","WNK4"
"13371","COA3"
"13372","BECN1"
"13373","PSME3"
"13374","AOC2"
"13375","AOC3"
"13376","LINC00671"
"13377","AARSD1"
"13378","RUNDC1"
"13379","RPL27"
"13380","IFI35"
"13381","VAT1"
"13382","RND2"
"13383","BRCA1"
"13384","NBR2"
"13385","AC060780.1"
"13386","NBR1"
"13387","TMEM106A"
"13388","LINC00910"
"13389","ARL4D"
"13390","DHX8"
"13391","DUSP3"
"13392","MPP3"
"13393","NAGS"
"13394","TMEM101"
"13395","LSM12"
"13396","G6PC3"
"13397","HDAC5"
"13398","C17orf53"
"13399","ASB16-AS1"
"13400","TMUB2"
"13401","ATXN7L3"
"13402","UBTF"
"13403","AC003102.1"
"13404","RUNDC3A"
"13405","SLC25A39"
"13406","GRN"
"13407","FAM171A2"
"13408","ITGA2B"
"13409","GPATCH8"
"13410","FZD2"
"13411","CCDC43"
"13412","DBF4B"
"13413","ADAM11"
"13414","GJC1"
"13415","HIGD1B"
"13416","EFTUD2"
"13417","GFAP"
"13418","KIF18B"
"13419","C1QL1"
"13420","DCAKD"
"13421","NMT1"
"13422","PLCD3"
"13423","ACBD4"
"13424","AC142472.1"
"13425","HEXIM1"
"13426","AC138150.1"
"13427","HEXIM2"
"13428","AC138150.2"
"13429","AC008105.3"
"13430","FMNL1"
"13431","MAP3K14-AS1"
"13432","MAP3K14"
"13433","ARHGAP27"
"13434","PLEKHM1"
"13435","AC091132.4"
"13436","MAPT"
"13437","KANSL1"
"13438","KANSL1-AS1"
"13439","ARL17B"
"13440","LRRC37A2"
"13441","ARL17A"
"13442","FAM215B"
"13443","NSF"
"13444","WNT3"
"13445","GOSR2"
"13446","AC005670.3"
"13447","CDC27"
"13448","MYL4"
"13449","ITGB3"
"13450","EFCAB13"
"13451","NPEPPS"
"13452","KPNB1"
"13453","TBKBP1"
"13454","TBX21"
"13455","OSBPL7"
"13456","MRPL10"
"13457","LRRC46"
"13458","SCRN2"
"13459","SP6"
"13460","AC018521.5"
"13461","SP2"
"13462","SP2-AS1"
"13463","PNPO"
"13464","PRR15L"
"13465","CDK5RAP3"
"13466","COPZ2"
"13467","AC004477.1"
"13468","NFE2L1"
"13469","CBX1"
"13470","SNX11"
"13471","SKAP1"
"13472","HOXB2"
"13473","HOXB-AS1"
"13474","HOXB3"
"13475","HOXB-AS3"
"13476","HOXB4"
"13477","HOXB5"
"13478","HOXB6"
"13479","HOXB7"
"13480","HOXB8"
"13481","HOXB9"
"13482","AC103702.2"
"13483","LINC02086"
"13484","TTLL6"
"13485","CALCOCO2"
"13486","ATP5MC1"
"13487","UBE2Z"
"13488","SNF8"
"13489","IGF2BP1"
"13490","GNGT2"
"13491","ABI3"
"13492","ZNF652"
"13493","PHB"
"13494","NGFR"
"13495","NXPH3"
"13496","SPOP"
"13497","SLC35B1"
"13498","FAM117A"
"13499","KAT7"
"13500","FLJ45513"
"13501","DLX4"
"13502","ITGA3"
"13503","PDK2"
"13504","SAMD14"
"13505","PPP1R9B"
"13506","SGCA"
"13507","COL1A1"
"13508","TMEM92"
"13509","XYLT2"
"13510","MRPL27"
"13511","EME1"
"13512","LRRC59"
"13513","ACSF2"
"13514","RSAD1"
"13515","MYCBPAP"
"13516","SPATA20"
"13517","ABCC3"
"13518","ANKRD40"
"13519","AC005921.2"
"13520","LUC7L3"
"13521","TOB1"
"13522","TOB1-AS1"
"13523","SPAG9"
"13524","NME1"
"13525","NME2"
"13526","MBTD1"
"13527","UTP18"
"13528","TOM1L1"
"13529","COX11"
"13530","STXBP4"
"13531","HLF"
"13532","MMD"
"13533","TMEM100"
"13534","PCTP"
"13535","C17orf67"
"13536","DGKE"
"13537","TRIM25"
"13538","AC015912.3"
"13539","COIL"
"13540","SCPEP1"
"13541","AC007114.1"
"13542","AKAP1"
"13543","MSI2"
"13544","MRPS23"
"13545","CUEDC1"
"13546","VEZF1"
"13547","AC015813.1"
"13548","SRSF1"
"13549","DYNLL2"
"13550","AC005962.1"
"13551","MKS1"
"13552","TSPOAP1"
"13553","TSPOAP1-AS1"
"13554","AC004687.1"
"13555","SUPT4H1"
"13556","RNF43"
"13557","MTMR4"
"13558","SEPTIN4-AS1"
"13559","SEPTIN4"
"13560","RAD51C"
"13561","TRIM37"
"13562","SKA2"
"13563","PRR11"
"13564","SMG8"
"13565","GDPD1"
"13566","YPEL2"
"13567","DHX40"
"13568","AC091271.1"
"13569","CLTC"
"13570","PTRH2"
"13571","VMP1"
"13572","TUBD1"
"13573","RPS6KB1"
"13574","RNFT1"
"13575","RNFT1-DT"
"13576","HEATR6"
"13577","AC025048.2"
"13578","USP32"
"13579","APPBP2"
"13580","AC011921.1"
"13581","PPM1D"
"13582","BCAS3"
"13583","TBX2-AS1"
"13584","TBX2"
"13585","C17orf82"
"13586","NACA2"
"13587","BRIP1"
"13588","INTS2"
"13589","MED13"
"13590","EFCAB3"
"13591","METTL2A"
"13592","TLK2"
"13593","MRC2"
"13594","TANC2"
"13595","CYB561"
"13596","ACE"
"13597","KCNH6"
"13598","DCAF7"
"13599","TACO1"
"13600","MAP3K3"
"13601","STRADA"
"13602","LIMD2"
"13603","CCDC47"
"13604","DDX42"
"13605","FTSJ3"
"13606","PSMC5"
"13607","SMARCD2"
"13608","CD79B"
"13609","SCN4A"
"13610","PRR29"
"13611","ICAM2"
"13612","ERN1"
"13613","SNHG25"
"13614","TEX2"
"13615","PECAM1"
"13616","MILR1"
"13617","POLG2"
"13618","DDX5"
"13619","CEP95"
"13620","SMURF2"
"13621","LRRC37A3"
"13622","AC103810.2"
"13623","GNA13"
"13624","RGS9"
"13625","AXIN2"
"13626","CEP112"
"13627","APOH"
"13628","PRKCA"
"13629","HELZ"
"13630","AC007448.5"
"13631","AC007448.4"
"13632","PSMD12"
"13633","PITPNC1"
"13634","NOL11"
"13635","BPTF"
"13636","C17orf58"
"13637","KPNA2"
"13638","AC005332.6"
"13639","AC005332.3"
"13640","AC005332.5"
"13641","AC005332.7"
"13642","AC005332.4"
"13643","AMZ2"
"13644","ARSG"
"13645","SLC16A6"
"13646","WIPI1"
"13647","PRKAR1A"
"13648","FAM20A"
"13649","ABCA8"
"13650","ABCA9"
"13651","ABCA6"
"13652","ABCA10"
"13653","ABCA5"
"13654","MAP2K6"
"13655","KCNJ16"
"13656","KCNJ2-AS1"
"13657","KCNJ2"
"13658","LINC01152"
"13659","SOX9-AS1"
"13660","SOX9"
"13661","LINC00511"
"13662","SLC39A11"
"13663","SSTR2"
"13664","COG1"
"13665","FAM104A"
"13666","C17orf80"
"13667","CDC42EP4"
"13668","SDK2"
"13669","RPL38"
"13670","AC100786.1"
"13671","TTYH2"
"13672","KIF19"
"13673","GPRC5C"
"13674","CD300A"
"13675","CD300LB"
"13676","CD300C"
"13677","CD300E"
"13678","RAB37"
"13679","CD300LF"
"13680","SLC9A3R1"
"13681","NAT9"
"13682","TMEM104"
"13683","GRIN2C"
"13684","FDXR"
"13685","HID1"
"13686","CDR2L"
"13687","MRPL58"
"13688","KCTD2"
"13689","ATP5PD"
"13690","SLC16A5"
"13691","ARMC7"
"13692","NT5C"
"13693","JPT1"
"13694","SUMO2"
"13695","NUP85"
"13696","GGA3"
"13697","MRPS7"
"13698","MIF4GD"
"13699","SLC25A19"
"13700","GRB2"
"13701","TMEM94"
"13702","CASKIN2"
"13703","TSEN54"
"13704","LLGL2"
"13705","MYO15B"
"13706","RECQL5"
"13707","SMIM5"
"13708","SMIM6"
"13709","SAP30BP"
"13710","ITGB4"
"13711","GALK1"
"13712","H3F3B"
"13713","UNK"
"13714","UNC13D"
"13715","WBP2"
"13716","TRIM47"
"13717","AC087289.5"
"13718","TRIM65"
"13719","MRPL38"
"13720","FBF1"
"13721","ACOX1"
"13722","TEN1"
"13723","CDK3"
"13724","EVPL"
"13725","SRP68"
"13726","EXOC7"
"13727","RNF157"
"13728","UBALD2"
"13729","QRICH2"
"13730","PRPSAP1"
"13731","SPHK1"
"13732","UBE2O"
"13733","RHBDF2"
"13734","CYGB"
"13735","PRCD"
"13736","SNHG16"
"13737","AC015802.6"
"13738","MXRA7"
"13739","AC005837.4"
"13740","JMJD6"
"13741","METTL23"
"13742","SRSF2"
"13743","MFSD11"
"13744","MGAT5B"
"13745","SNHG20"
"13746","SEC14L1"
"13747","SEPTIN9"
"13748","TNRC6C"
"13749","TNRC6C-AS1"
"13750","TMC6"
"13751","TMC8"
"13752","SYNGR2"
"13753","TK1"
"13754","AFMID"
"13755","BIRC5"
"13756","SOCS3"
"13757","AC061992.2"
"13758","PGS1"
"13759","SCAT1"
"13760","CYTH1"
"13761","USP36"
"13762","AC022966.2"
"13763","TIMP2"
"13764","LGALS3BP"
"13765","CANT1"
"13766","C1QTNF1-AS1"
"13767","C1QTNF1"
"13768","ENGASE"
"13769","ENPP7"
"13770","CBX2"
"13771","CBX8"
"13772","CBX4"
"13773","TBC1D16"
"13774","CCDC40"
"13775","GAA"
"13776","EIF4A3"
"13777","AC087741.2"
"13778","CARD14"
"13779","AC087741.1"
"13780","SGSH"
"13781","SLC26A11"
"13782","RNF213"
"13783","RNF213-AS1"
"13784","ENDOV"
"13785","RPTOR"
"13786","CHMP6"
"13787","AC127496.5"
"13788","BAIAP2-DT"
"13789","BAIAP2"
"13790","AATK"
"13791","CEP131"
"13792","TEPSIN"
"13793","NDUFAF8"
"13794","SLC38A10"
"13795","AC027601.4"
"13796","LINC00482"
"13797","AC027601.6"
"13798","AC110285.2"
"13799","BAHCC1"
"13800","ACTG1"
"13801","FAAP100"
"13802","NPLOC4"
"13803","TSPAN10"
"13804","PDE6G"
"13805","OXLD1"
"13806","CCDC137"
"13807","ARL16"
"13808","HGS"
"13809","AC139530.3"
"13810","AC139530.1"
"13811","MRPL12"
"13812","SLC25A10"
"13813","MCRIP1"
"13814","P4HB"
"13815","AC145207.3"
"13816","AC145207.2"
"13817","ARHGDIA"
"13818","AC145207.5"
"13819","ALYREF"
"13820","ANAPC11"
"13821","NPB"
"13822","PCYT2"
"13823","SIRT7"
"13824","MAFG"
"13825","MAFG-DT"
"13826","PYCR1"
"13827","ASPSCR1"
"13828","CENPX"
"13829","LRRC45"
"13830","RAC3"
"13831","DCXR"
"13832","RFNG"
"13833","GPS1"
"13834","DUS1L"
"13835","FASN"
"13836","CCDC57"
"13837","SLC16A3"
"13838","CSNK1D"
"13839","AC132872.1"
"13840","CD7"
"13841","SECTM1"
"13842","OGFOD3"
"13843","HEXD"
"13844","CYBC1"
"13845","NARF"
"13846","FOXK2"
"13847","WDR45B"
"13848","RAB40B"
"13849","FN3KRP"
"13850","FN3K"
"13851","AC024361.1"
"13852","TBCD"
"13853","B3GNTL1"
"13854","METRNL"
"13855","AC130371.2"
"13856","AC144831.1"
"13857","AC139099.2"
"13858","USP14"
"13859","THOC1"
"13860","COLEC12"
"13861","TYMSOS"
"13862","TYMS"
"13863","ENOSF1"
"13864","YES1"
"13865","AP000894.4"
"13866","AP005136.4"
"13867","METTL4"
"13868","AP005136.3"
"13869","NDC80"
"13870","SMCHD1"
"13871","EMILIN2"
"13872","LPIN2"
"13873","MYOM1"
"13874","AP005329.3"
"13875","MYL12A"
"13876","MYL12B"
"13877","TGIF1"
"13878","GAPLINC"
"13879","DLGAP1-AS1"
"13880","DLGAP1-AS2"
"13881","LINC00526"
"13882","LINC00667"
"13883","ZBTB14"
"13884","EPB41L3"
"13885","TMEM200C"
"13886","L3MBTL4"
"13887","L3MBTL4-AS1"
"13888","AP005205.2"
"13889","ARHGAP28"
"13890","LAMA1"
"13891","PTPRM"
"13892","RAB12"
"13893","GACAT2"
"13894","MTCL1"
"13895","NDUFV2"
"13896","NDUFV2-AS1"
"13897","ANKRD12"
"13898","AP001033.2"
"13899","TWSG1"
"13900","RALBP1"
"13901","PPP4R1"
"13902","RAB31"
"13903","VAPA"
"13904","APCDD1"
"13905","NAPG"
"13906","PIEZO2"
"13907","GNAL"
"13908","CHMP1B"
"13909","MPPE1"
"13910","IMPA2"
"13911","TUBB6"
"13912","AFG3L2"
"13913","PRELID3A"
"13914","AP001029.2"
"13915","SPIRE1"
"13916","PSMG2"
"13917","CEP76"
"13918","AP005482.3"
"13919","PTPN2"
"13920","SEH1L"
"13921","CEP192"
"13922","LDLRAD4"
"13923","FAM210A"
"13924","RNMT"
"13925","ZNF519"
"13926","ROCK1"
"13927","GREB1L"
"13928","ESCO1"
"13929","SNRPD1"
"13930","ABHD3"
"13931","MIB1"
"13932","GATA6-AS1"
"13933","GATA6"
"13934","AC090912.2"
"13935","RBBP8"
"13936","CABLES1"
"13937","TMEM241"
"13938","RIOK3"
"13939","RMC1"
"13940","NPC1"
"13941","ANKRD29"
"13942","LAMA3"
"13943","TTC39C"
"13944","CABYR"
"13945","AC090772.3"
"13946","OSBPL1A"
"13947","IMPACT"
"13948","ZNF521"
"13949","SS18"
"13950","TAF4B"
"13951","KCTD1"
"13952","AC007996.1"
"13953","CHST9"
"13954","CDH2"
"13955","DSC2"
"13956","DSG2"
"13957","B4GALT6"
"13958","AC017100.1"
"13959","TRAPPC8"
"13960","AC009831.1"
"13961","RNF125"
"13962","RNF138"
"13963","GAREM1"
"13964","CCDC178"
"13965","ASXL3"
"13966","DTNA"
"13967","MAPRE2"
"13968","ZNF397"
"13969","ZSCAN30"
"13970","AC011815.2"
"13971","AC011815.1"
"13972","ZNF24"
"13973","ZNF396"
"13974","AC007998.3"
"13975","INO80C"
"13976","GALNT1"
"13977","C18orf21"
"13978","RPRD1A"
"13979","SLC39A6"
"13980","ELP2"
"13981","AC023043.1"
"13982","MOCOS"
"13983","AC023043.4"
"13984","FHOD3"
"13985","TPGS2"
"13986","KIAA1328"
"13987","MIR924HG"
"13988","PIK3C3"
"13989","AC087683.2"
"13990","AC120049.1"
"13991","SETBP1"
"13992","SLC14A1"
"13993","EPG5"
"13994","PSTPIP2"
"13995","ATP5F1A"
"13996","HAUS1"
"13997","C18orf25"
"13998","RNF165"
"13999","PIAS2"
"14000","KATNAL2"
"14001","HDHD2"
"14002","IER3IP1"
"14003","SMAD2"
"14004","ZBTB7C"
"14005","CTIF"
"14006","SMAD7"
"14007","DYM"
"14008","C18orf32"
"14009","RPL17"
"14010","LIPG"
"14011","ACAA2"
"14012","SNHG22"
"14013","MYO5B"
"14014","CFAP53"
"14015","MBD1"
"14016","CXXC1"
"14017","SKA1"
"14018","MRO"
"14019","ME2"
"14020","ELAC1"
"14021","SMAD4"
"14022","MEX3C"
"14023","MBD2"
"14024","POLI"
"14025","C18orf54"
"14026","RAB27B"
"14027","CCDC68"
"14028","TCF4"
"14029","TXNL1"
"14030","WDR7"
"14031","FECH"
"14032","AC100847.1"
"14033","NARS"
"14034","AC027097.1"
"14035","AC027097.2"
"14036","ATP8B1"
"14037","NEDD4L"
"14038","ALPK2"
"14039","MALT1"
"14040","ZNF532"
"14041","SEC11C"
"14042","LMAN1"
"14043","CCBE1"
"14044","PMAIP1"
"14045","AC090409.1"
"14046","RNF152"
"14047","PIGN"
"14048","RELCH"
"14049","TNFRSF11A"
"14050","ZCCHC2"
"14051","PHLPP1"
"14052","BCL2"
"14053","KDSR"
"14054","AC036176.1"
"14055","VPS4B"
"14056","AC009802.1"
"14057","SERPINB8"
"14058","DSEL"
"14059","TMX3"
"14060","CCDC102B"
"14061","AC096708.3"
"14062","AC090337.1"
"14063","DOK6"
"14064","CD226"
"14065","RTTN"
"14066","SOCS6"
"14067","LINC01909"
"14068","FBXO15"
"14069","TIMM21"
"14070","CYB5A"
"14071","CNDP2"
"14072","AC009704.2"
"14073","CNDP1"
"14074","LINC00909"
"14075","ZNF407"
"14076","AC015819.2"
"14077","AC015819.1"
"14078","ZADH2"
"14079","TSHZ1"
"14080","ZNF516"
"14081","AC018413.1"
"14082","ZNF236-DT"
"14083","AC027575.2"
"14084","ZNF236"
"14085","MBP"
"14086","ATP9B"
"14087","AC125437.1"
"14088","NFATC1"
"14089","AC068473.5"
"14090","CTDP1"
"14091","SLC66A2"
"14092","HSBP1L1"
"14093","TXNL4A"
"14094","RBFA"
"14095","ADNP2"
"14096","PARD6G-AS1"
"14097","PARD6G"
"14098","AC139100.2"
"14099","AC016588.2"
"14100","PLPP2"
"14101","MIER2"
"14102","C2CD4C"
"14103","SHC2"
"14104","MADCAM1"
"14105","TPGS1"
"14106","CDC34"
"14107","GZMM"
"14108","AC009005.1"
"14109","BSG"
"14110","POLRMT"
"14111","RNF126"
"14112","FSTL3"
"14113","PALM"
"14114","PTBP1"
"14115","CFD"
"14116","MED16"
"14117","R3HDM4"
