"","x"
"11357","RAP1GAP2"
"11358","OR1D5"
"11359","OR3A2"
"11360","OR3A1"
"11361","SPATA22"
"11362","ASPA"
"11363","TRPV3"
"11364","TRPV1"
"11365","SHPK"
"11366","CTNS"
"11367","TAX1BP3"
"11368","EMC6"
"11369","P2RX5"
"11370","ITGAE"
"11371","HASPIN"
"11372","NCBP3"
"11373","CAMKK1"
"11374","P2RX1"
"11375","ATP2A3"
"11376","ZZEF1"
"11377","CYB5D2"
"11378","ANKFY1"
"11379","UBE2G1"
"11380","SPNS3"
"11381","SPNS2"
"11382","MYBBP1A"
"11383","SMTNL2"
"11384","PELP1"
"11385","ARRB2"
"11386","MED11"
"11387","CXCL16"
"11388","ZMYND15"
"11389","VMO1"
"11390","PSMB6"
"11391","AC233723.1"
"11392","PLD2"
"11393","MINK1"
"11394","CHRNE"
"11395","C17orf107"
"11396","GP1BA"
"11397","SLC25A11"
"11398","RNF167"
"11399","PFN1"
"11400","ENO3"
"11401","SPAG7"
"11402","CAMTA2"
"11403","INCA1"
"11404","KIF1C"
"11405","ZFP3"
"11406","ZNF232"
"11407","ZNF594"
"11408","SCIMP"
"11409","RABEP1"
"11410","NUP88"
"11411","RPAIN"
"11412","DHX33"
"11413","MIS12"
"11414","NLRP1"
"11415","AC055839.2"
"11416","WSCD1"
"11417","PIMREG"
"11418","PITPNM3"
"11419","KIAA0753"
"11420","TXNDC17"
"11421","MED31"
"11422","C17orf100"
"11423","XAF1"
"11424","FBXO39"
"11425","ALOX12"
"11426","RNASEK"
"11427","C17orf49"
"11428","BCL6B"
"11429","SLC16A13"
"11430","SLC16A11"
"11431","CLEC10A"
"11432","ASGR2"
"11433","ASGR1"
"11434","DLG4"
"11435","ACADVL"
"11436","DVL2"
"11437","PHF23"
"11438","GABARAP"
"11439","CTDNEP1"
"11440","ELP5"
"11441","CLDN7"
"11442","SLC2A4"
"11443","NEURL4"
"11444","ACAP1"
"11445","KCTD11"
"11446","TMEM95"
"11447","TNK1"
"11448","PLSCR3"
"11449","TMEM256"
"11450","NLGN2"
"11451","SPEM3"
"11452","TMEM102"
"11453","FGF11"
"11454","CHRNB1"
"11455","ZBTB4"
"11456","SLC35G6"
"11457","POLR2A"
"11458","TNFSF12"
"11459","TNFSF13"
"11460","SENP3"
"11461","EIF4A1"
"11462","CD68"
"11463","MPDU1"
"11464","FXR2"
"11465","SHBG"
"11466","SAT2"
"11467","ATP1B2"
"11468","TP53"
"11469","WRAP53"
"11470","EFNB3"
"11471","KDM6B"
"11472","TMEM88"
"11473","NAA38"
"11474","CYB5D1"
"11475","RNF227"
"11476","KCNAB3"
"11477","TRAPPC1"
"11478","CNTROB"
"11479","HES7"
"11480","PER1"
"11481","VAMP2"
"11482","TMEM107"
"11483","BORCS6"
"11484","AURKB"
"11485","CTC1"
"11486","PFAS"
"11487","SLC25A35"
"11488","RANGRF"
"11489","ARHGEF15"
"11490","KRBA2"
"11491","NDEL1"
"11492","MYH10"
"11493","CCDC42"
"11494","MFSD6L"
"11495","PIK3R6"
"11496","PIK3R5"
"11497","STX8"
"11498","CFAP52"
"11499","USP43"
"11500","GLP2R"
"11501","RCVRN"
"11502","GAS7"
"11503","MYH3"
"11504","SCO1"
"11505","ADPRM"
"11506","TMEM220"
"11507","SHISA6"
"11508","DNAH9"
"11509","ZNF18"
"11510","MAP2K4"
"11511","MYOCD"
"11512","ARHGAP44"
"11513","ELAC2"
"11514","HS3ST3A1"
"11515","COX10"
"11516","HS3ST3B1"
"11517","PMP22"
"11518","TEKT3"
"11519","CDRT4"
"11520","TRIM16"
"11521","ZNF286A"
"11522","ADORA2B"
"11523","ZSWIM7"
"11524","TTC19"
"11525","NCOR1"
"11526","PIGL"
"11527","CENPV"
"11528","UBB"
"11529","TRPV2"
"11530","LRRC75A"
"11531","ZNF287"
"11532","ZNF624"
"11533","TNFRSF13B"
"11534","MPRIP"
"11535","PLD6"
"11536","FLCN"
"11537","COPS3"
"11538","NT5M"
"11539","MED9"
"11540","RASD1"
"11541","PEMT"
"11542","RAI1"
"11543","SREBF1"
"11544","TOM1L2"
"11545","DRC3"
"11546","ATPAF2"
"11547","GID4"
"11548","DRG2"
"11549","MYO15A"
"11550","ALKBH5"
"11551","FLII"
"11552","MIEF2"
"11553","TOP3A"
"11554","SMCR8"
"11555","LGALS9C"
"11556","TRIM16L"
"11557","TVP23B"
"11558","PRPSAP2"
"11559","FAM83G"
"11560","EPN2"
"11561","B9D1"
"11562","MAPK7"
"11563","MFAP4"
"11564","RNF112"
"11565","SLC47A1"
"11566","ALDH3A2"
"11567","ALDH3A1"
"11568","ULK2"
"11569","AKAP10"
"11570","SPECC1"
"11571","USP22"
"11572","DHRS7B"
"11573","TMEM11"
"11574","NATD1"
"11575","MAP2K3"
"11576","KCNJ12"
"11577","LINC02693"
"11578","WSB1"
"11579","KSR1"
"11580","NOS2"
"11581","LYRM9"
"11582","NLK"
"11583","TMEM97"
"11584","IFT20"
"11585","TNFAIP1"
"11586","POLDIP2"
"11587","TMEM199"
"11588","SARM1"
"11589","VTN"
"11590","SLC46A1"
"11591","UNC119"
"11592","PIGS"
"11593","ALDOC"
"11594","SPAG5"
"11595","KIAA0100"
"11596","SDF2"
"11597","SUPT6H"
"11598","PROCA1"
"11599","RAB34"
"11600","TLCD1"
"11601","NEK8"
"11602","TRAF4"
"11603","FAM222B"
"11604","ERAL1"
"11605","FLOT2"
"11606","DHRS13"
"11607","PHF12"
"11608","PIPOX"
"11609","MYO18A"
"11610","TIAF1"
"11611","NUFIP2"
"11612","TAOK1"
"11613","ABHD15"
"11614","TP53I13"
"11615","GIT1"
"11616","ANKRD13B"
"11617","CORO6"
"11618","SSH2"
"11619","EFCAB5"
"11620","BLMH"
"11621","CPD"
"11622","GOSR1"
"11623","CRLF3"
"11624","ATAD5"
"11625","TEFM"
"11626","ADAP2"
"11627","RNF135"
"11628","NF1"
"11629","OMG"
"11630","EVI2B"
"11631","EVI2A"
"11632","RAB11FIP4"
"11633","UTP6"
"11634","SUZ12"
"11635","LRRC37B"
"11636","RHOT1"
"11637","RHBDL3"
"11638","C17orf75"
"11639","ZNF207"
"11640","PSMD11"
"11641","CDK5R1"
"11642","MYO1D"
"11643","TMEM98"
"11644","ASIC2"
"11645","CCL2"
"11646","CCL7"
"11647","CCL11"
"11648","CCL8"
"11649","CCL13"
"11650","TMEM132E"
"11651","CCT6B"
"11652","ZNF830"
"11653","LIG3"
"11654","RFFL"
"11655","RAD51D"
"11656","NLE1"
"11657","SLFN5"
"11658","SLFN11"
"11659","SLFN12"
"11660","SLFN13"
"11661","SLFN12L"
"11662","SLFN14"
"11663","PEX12"
"11664","AP2B1"
"11665","TAF15"
"11666","RASL10B"
"11667","MMP28"
"11668","HEATR9"
"11669","CCL5"
"11670","RDM1"
"11671","CCL14"
"11672","CCL15"
"11673","CCL23"
"11674","CCL18"
"11675","CCL4"
"11676","TBC1D3B"
"11677","CCL3L1"
"11678","CCL4L2"
"11679","ZNHIT3"
"11680","MYO19"
"11681","PIGW"
"11682","GGNBP2"
"11683","DHRS11"
"11684","MRM1"
"11685","AATF"
"11686","ACACA"
"11687","TADA2A"
"11688","DUSP14"
"11689","SYNRG"
"11690","DDX52"
"11691","HNF1B"
"11692","SOCS7"
"11693","ARHGAP23"
"11694","SRCIN1"
"11695","EPOP"
"11696","MLLT6"
"11697","CISD3"
"11698","PCGF2"
"11699","PSMB3"
"11700","PIP4K2B"
"11701","CWC25"
"11702","LASP1"
"11703","LINC00672"
"11704","FBXO47"
"11705","PLXDC1"
"11706","ARL5C"
"11707","CACNB1"
"11708","STAC2"
"11709","FBXL20"
"11710","MED1"
"11711","CDK12"
"11712","STARD3"
"11713","TCAP"
"11714","PNMT"
"11715","PGAP3"
"11716","ERBB2"
"11717","MIEN1"
"11718","GRB7"
"11719","IKZF3"
"11720","GSDMB"
"11721","ORMDL3"
"11722","GSDMA"
"11723","PSMD3"
"11724","MED24"
"11725","THRA"
"11726","NR1D1"
"11727","MSL1"
"11728","CASC3"
"11729","RAPGEFL1"
"11730","WIPF2"
"11731","CDC6"
"11732","RARA"
"11733","GJD3"
"11734","TOP2A"
"11735","IGFBP4"
"11736","CCR7"
"11737","SMARCE1"
"11738","KRT27"
"11739","KRT10"
"11740","TMEM99"
"11741","KRTAP1-5"
"11742","KRT15"
"11743","EIF1"
"11744","JUP"
"11745","P3H4"
"11746","FKBP10"
"11747","NT5C3B"
"11748","KLHL10"
"11749","KLHL11"
"11750","ACLY"
"11751","TTC25"
"11752","CNP"
"11753","DNAJC7"
"11754","NKIRAS2"
"11755","ZNF385C"
"11756","C17orf113"
"11757","DHX58"
"11758","KAT2A"
"11759","HSPB9"
"11760","RAB5C"
"11761","KCNH4"
"11762","GHDC"
"11763","STAT5B"
"11764","STAT5A"
"11765","STAT3"
"11766","CAVIN1"
"11767","ATP6V0A1"
"11768","NAGLU"
"11769","HSD17B1"
"11770","COASY"
"11771","PSMC3IP"
"11772","RETREG3"
"11773","TUBG2"
"11774","PLEKHH3"
"11775","CCR10"
"11776","CNTNAP1"
"11777","EZH1"
"11778","RAMP2"
"11779","VPS25"
"11780","WNK4"
"11781","COA3"
"11782","BECN1"
"11783","PSME3"
"11784","AOC2"
"11785","AOC3"
"11786","AARSD1"
"11787","PTGES3L"
"11788","RUNDC1"
"11789","IFI35"
"11790","VAT1"
"11791","RND2"
"11792","BRCA1"
"11793","NBR1"
"11794","TMEM106A"
"11795","ARL4D"
"11796","DHX8"
"11797","ETV4"
"11798","MEOX1"
"11799","DUSP3"
"11800","MPP3"
"11801","CD300LG"
"11802","MPP2"
"11803","NAGS"
"11804","TMEM101"
"11805","LSM12"
"11806","G6PC3"
"11807","HDAC5"
"11808","C17orf53"
"11809","ASB16"
"11810","TMUB2"
"11811","ATXN7L3"
"11812","UBTF"
"11813","RUNDC3A"
"11814","SLC25A39"
"11815","GRN"
"11816","FAM171A2"
"11817","ITGA2B"
"11818","GPATCH8"
"11819","FZD2"
"11820","CCDC43"
"11821","DBF4B"
"11822","ADAM11"
"11823","GJC1"
"11824","HIGD1B"
"11825","EFTUD2"
"11826","KIF18B"
"11827","C1QL1"
"11828","DCAKD"
"11829","NMT1"
"11830","PLCD3"
"11831","ACBD4"
"11832","HEXIM1"
"11833","HEXIM2"
"11834","FMNL1"
"11835","SPATA32"
"11836","MAP3K14"
"11837","PLEKHM1"
"11838","MAPT"
"11839","STH"
"11840","KANSL1"
"11841","ARL17B"
"11842","LRRC37A2"
"11843","ARL17A"
"11844","NSF"
"11845","WNT3"
"11846","WNT9B"
"11847","RPRML"
"11848","CDC27"
"11849","MYL4"
"11850","ITGB3"
"11851","EFCAB13"
"11852","NPEPPS"
"11853","KPNB1"
"11854","TBKBP1"
"11855","TBX21"
"11856","OSBPL7"
"11857","LRRC46"
"11858","SCRN2"
"11859","SP2"
"11860","PNPO"
"11861","PRR15L"
"11862","COPZ2"
"11863","NFE2L1"
"11864","SNX11"
"11865","SKAP1"
"11866","HOXB2"
"11867","HOXB3"
"11868","HOXB4"
"11869","HOXB5"
"11870","HOXB6"
"11871","HOXB7"
"11872","HOXB8"
"11873","HOXB9"
"11874","HOXB13"
"11875","TTLL6"
"11876","CALCOCO2"
"11877","UBE2Z"
"11878","SNF8"
"11879","IGF2BP1"
"11880","GNGT2"
"11881","ABI3"
"11882","ZNF652"
"11883","PHB"
"11884","NGFR"
"11885","NXPH3"
"11886","SPOP"
"11887","SLC35B1"
"11888","FAM117A"
"11889","KAT7"
"11890","DLX4"
"11891","DLX3"
"11892","ITGA3"
"11893","PDK2"
"11894","SAMD14"
"11895","PPP1R9B"
"11896","SGCA"
"11897","COL1A1"
"11898","XYLT2"
"11899","EME1"
"11900","LRRC59"
"11901","ACSF2"
"11902","RSAD1"
"11903","MYCBPAP"
"11904","SPATA20"
"11905","ABCC3"
"11906","ANKRD40"
"11907","LUC7L3"
"11908","ANKRD40CL"
"11909","TOB1"
"11910","SPAG9"
"11911","NME1"
"11912","NME2"
"11913","MBTD1"
"11914","UTP18"
"11915","TOM1L1"
"11916","STXBP4"
"11917","HLF"
"11918","MMD"
"11919","TMEM100"
"11920","PCTP"
"11921","NOG"
"11922","C17orf67"
"11923","DGKE"
"11924","TRIM25"
"11925","COIL"
"11926","SCPEP1"
"11927","AKAP1"
"11928","MSI2"
"11929","CUEDC1"
"11930","VEZF1"
"11931","SRSF1"
"11932","DYNLL2"
"11933","MKS1"
"11934","TSPOAP1"
"11935","SUPT4H1"
"11936","RNF43"
"11937","HSF5"
"11938","MTMR4"
"11939","SEPTIN4"
"11940","RAD51C"
"11941","PPM1E"
"11942","TRIM37"
"11943","SKA2"
"11944","PRR11"
"11945","SMG8"
"11946","GDPD1"
"11947","YPEL2"
"11948","DHX40"
"11949","CLTC"
"11950","PTRH2"
"11951","VMP1"
"11952","TUBD1"
"11953","RNFT1"
"11954","HEATR6"
"11955","CA4"
"11956","USP32"
"11957","C17orf64"
"11958","APPBP2"
"11959","PPM1D"
"11960","BCAS3"
"11961","TBX2"
"11962","TBX4"
"11963","BRIP1"
"11964","INTS2"
"11965","MED13"
"11966","METTL2A"
"11967","MRC2"
"11968","TANC2"
"11969","CYB561"
"11970","ACE"
"11971","DCAF7"
"11972","TACO1"
"11973","MAP3K3"
"11974","STRADA"
"11975","LIMD2"
"11976","CCDC47"
"11977","DDX42"
"11978","FTSJ3"
"11979","PSMC5"
"11980","SMARCD2"
"11981","CD79B"
"11982","SCN4A"
"11983","PRR29"
"11984","ICAM2"
"11985","ERN1"
"11986","TEX2"
"11987","PECAM1"
"11988","MILR1"
"11989","POLG2"
"11990","DDX5"
"11991","CEP95"
"11992","SMURF2"
"11993","LRRC37A3"
"11994","GNA13"
"11995","RGS9"
"11996","AXIN2"
"11997","CEP112"
"11998","PRKCA"
"11999","CACNG5"
"12000","HELZ"
"12001","PSMD12"
"12002","PITPNC1"
"12003","NOL11"
"12004","BPTF"
"12005","C17orf58"
"12006","KPNA2"
"12007","AMZ2"
"12008","ARSG"
"12009","SLC16A6"
"12010","WIPI1"
"12011","FAM20A"
"12012","ABCA8"
"12013","ABCA9"
"12014","ABCA6"
"12015","ABCA10"
"12016","ABCA5"
"12017","MAP2K6"
"12018","KCNJ16"
"12019","KCNJ2"
"12020","SOX9"
"12021","SLC39A11"
"12022","SSTR2"
"12023","COG1"
"12024","FAM104A"
"12025","C17orf80"
"12026","CPSF4L"
"12027","CDC42EP4"
"12028","SDK2"
"12029","TTYH2"
"12030","KIF19"
"12031","GPR142"
"12032","GPRC5C"
"12033","CD300A"
"12034","CD300LB"
"12035","CD300C"
"12036","CD300E"
"12037","RAB37"
"12038","SLC9A3R1"
"12039","NAT9"
"12040","TMEM104"
"12041","FDXR"
"12042","HID1"
"12043","CDR2L"
"12044","KCTD2"
"12045","ATP5PD"
"12046","SLC16A5"
"12047","ARMC7"
"12048","NT5C"
"12049","JPT1"
"12050","NUP85"
"12051","GGA3"
"12052","MIF4GD"
"12053","SLC25A19"
"12054","GRB2"
"12055","TMEM94"
"12056","CASKIN2"
"12057","TSEN54"
"12058","LLGL2"
"12059","MYO15B"
"12060","RECQL5"
"12061","SMIM5"
"12062","SMIM6"
"12063","SAP30BP"
"12064","ITGB4"
"12065","H3F3B"
"12066","UNK"
"12067","UNC13D"
"12068","WBP2"
"12069","TRIM47"
"12070","TRIM65"
"12071","FBF1"
"12072","ACOX1"
"12073","TEN1"
"12074","CDK3"
"12075","EVPL"
"12076","SRP68"
"12077","RNF157"
"12078","UBALD2"
"12079","QRICH2"
"12080","PRPSAP1"
"12081","SPHK1"
"12082","UBE2O"
"12083","AANAT"
"12084","RHBDF2"
"12085","CYGB"
"12086","PRCD"
"12087","AC015802.6"
"12088","ST6GALNAC2"
"12089","MXRA7"
"12090","JMJD6"
"12091","METTL23"
"12092","SRSF2"
"12093","MFSD11"
"12094","MGAT5B"
"12095","SEPTIN9"
"12096","TNRC6C"
"12097","TMC6"
"12098","TMC8"
"12099","SYNGR2"
"12100","TK1"
"12101","AFMID"
"12102","BIRC5"
"12103","SOCS3"
"12104","PGS1"
"12105","DNAH17"
"12106","CYTH1"
"12107","USP36"
"12108","TIMP2"
"12109","CEP295NL"
"12110","LGALS3BP"
"12111","CANT1"
"12112","C1QTNF1"
"12113","ENGASE"
"12114","CBX2"
"12115","CBX8"
"12116","CBX4"
"12117","TBC1D16"
"12118","CCDC40"
"12119","GAA"
"12120","EIF4A3"
"12121","CARD14"
"12122","SGSH"
"12123","SLC26A11"
"12124","RNF213"
"12125","ENDOV"
"12126","NPTX1"
"12127","RPTOR"
"12128","CHMP6"
"12129","BAIAP2"
"12130","AATK"
"12131","CEP131"
"12132","TEPSIN"
"12133","NDUFAF8"
"12134","SLC38A10"
"12135","BAHCC1"
"12136","FSCN2"
"12137","FAAP100"
"12138","NPLOC4"
"12139","TSPAN10"
"12140","PDE6G"
"12141","OXLD1"
"12142","CCDC137"
"12143","ARL16"
"12144","HGS"
"12145","SLC25A10"
"12146","MCRIP1"
"12147","P4HB"
"12148","ARHGDIA"
"12149","ALYREF"
"12150","ANAPC11"
"12151","NPB"
"12152","PCYT2"
"12153","SIRT7"
"12154","MAFG"
"12155","PYCR1"
"12156","ASPSCR1"
"12157","CENPX"
"12158","LRRC45"
"12159","DCXR"
"12160","RFNG"
"12161","GPS1"
"12162","DUS1L"
"12163","FASN"
"12164","CCDC57"
"12165","SLC16A3"
"12166","CSNK1D"
"12167","CD7"
"12168","SECTM1"
"12169","UTS2R"
"12170","OGFOD3"
"12171","HEXD"
"12172","CYBC1"
"12173","NARF"
"12174","FOXK2"
"12175","WDR45B"
"12176","RAB40B"
"12177","FN3KRP"
"12178","FN3K"
"12179","TBCD"
"12180","B3GNTL1"
"12181","METRNL"
"12182","USP14"
"12183","THOC1"
"12184","COLEC12"
"12185","CLUL1"
"12186","TYMS"
"12187","ENOSF1"
"12188","YES1"
"12189","ADCYAP1"
"12190","METTL4"
"12191","NDC80"
"12192","SMCHD1"
"12193","EMILIN2"
"12194","LPIN2"
"12195","MYOM1"
"12196","MYL12A"
"12197","MYL12B"
"12198","TGIF1"
"12199","DLGAP1"
"12200","ZBTB14"
"12201","EPB41L3"
"12202","TMEM200C"
"12203","L3MBTL4"
"12204","ARHGAP28"
"12205","LAMA1"
"12206","PTPRM"
"12207","RAB12"
"12208","MTCL1"
"12209","NDUFV2"
"12210","ANKRD12"
"12211","TWSG1"
"12212","RALBP1"
"12213","PPP4R1"
"12214","RAB31"
"12215","TXNDC2"
"12216","VAPA"
"12217","APCDD1"
"12218","NAPG"
"12219","PIEZO2"
"12220","GNAL"
"12221","CHMP1B"
"12222","MPPE1"
"12223","IMPA2"
"12224","TUBB6"
"12225","AFG3L2"
"12226","PRELID3A"
"12227","SPIRE1"
"12228","PSMG2"
"12229","CEP76"
"12230","SEH1L"
"12231","CEP192"
"12232","LDLRAD4"
"12233","FAM210A"
"12234","RNMT"
"12235","ZNF519"
"12236","ROCK1"
"12237","GREB1L"
"12238","ESCO1"
"12239","SNRPD1"
"12240","ABHD3"
"12241","MIB1"
"12242","GATA6"
"12243","CTAGE1"
"12244","RBBP8"
"12245","CABLES1"
"12246","TMEM241"
"12247","RIOK3"
"12248","RMC1"
"12249","NPC1"
"12250","ANKRD29"
"12251","LAMA3"
"12252","TTC39C"
"12253","OSBPL1A"
"12254","IMPACT"
"12255","HRH4"
"12256","ZNF521"
"12257","SS18"
"12258","PSMA8"
"12259","TAF4B"
"12260","KCTD1"
"12261","CDH2"
"12262","DSC2"
"12263","DSG2"
"12264","B4GALT6"
"12265","TRAPPC8"
"12266","RNF125"
"12267","RNF138"
"12268","GAREM1"
"12269","MEP1B"
"12270","KLHL14"
"12271","CCDC178"
"12272","ASXL3"
"12273","DTNA"
"12274","MAPRE2"
"12275","ZNF397"
"12276","ZSCAN30"
"12277","ZNF24"
"12278","ZNF396"
"12279","INO80C"
"12280","GALNT1"
"12281","C18orf21"
"12282","RPRD1A"
"12283","SLC39A6"
"12284","ELP2"
"12285","MOCOS"
"12286","FHOD3"
"12287","TPGS2"
"12288","KIAA1328"
"12289","PIK3C3"
"12290","SETBP1"
"12291","SLC14A1"
"12292","SIGLEC15"
"12293","EPG5"
"12294","PSTPIP2"
"12295","ATP5F1A"
"12296","C18orf25"
"12297","RNF165"
"12298","LOXHD1"
"12299","ST8SIA5"
"12300","PIAS2"
"12301","KATNAL2"
"12302","HDHD2"
"12303","SMAD2"
"12304","ZBTB7C"
"12305","CTIF"
"12306","SMAD7"
"12307","DYM"
"12308","C18orf32"
"12309","LIPG"
"12310","ACAA2"
"12311","MYO5B"
"12312","CFAP53"
"12313","MBD1"
"12314","CXXC1"
"12315","SKA1"
"12316","MAPK4"
"12317","MRO"
"12318","ME2"
"12319","ELAC1"
"12320","SMAD4"
"12321","MEX3C"
"12322","MBD2"
"12323","POLI"
"12324","STARD6"
"12325","C18orf54"
"12326","RAB27B"
"12327","CCDC68"
"12328","TCF4"
"12329","TXNL1"
"12330","WDR7"
"12331","BOD1L2"
"12332","ONECUT2"
"12333","FECH"
"12334","NARS"
"12335","ATP8B1"
"12336","NEDD4L"
"12337","ALPK2"
"12338","MALT1"
"12339","ZNF532"
"12340","SEC11C"
"12341","GRP"
"12342","LMAN1"
"12343","PMAIP1"
"12344","RNF152"
"12345","PIGN"
"12346","RELCH"
"12347","TNFRSF11A"
"12348","ZCCHC2"
"12349","PHLPP1"
"12350","BCL2"
"12351","KDSR"
"12352","VPS4B"
"12353","SERPINB8"
"12354","CDH19"
"12355","DSEL"
"12356","TMX3"
"12357","CCDC102B"
"12358","DOK6"
"12359","CD226"
"12360","RTTN"
"12361","SOCS6"
"12362","NETO1"
"12363","FBXO15"
"12364","TIMM21"
"12365","CYB5A"
"12366","DIPK1C"
"12367","CNDP2"
"12368","CNDP1"
"12369","ZNF407"
"12370","ZADH2"
"12371","TSHZ1"
"12372","ZNF516"
"12373","ZNF236"
"12374","MBP"
"12375","ATP9B"
"12376","NFATC1"
"12377","CTDP1"
"12378","KCNG2"
"12379","SLC66A2"
"12380","HSBP1L1"
"12381","TXNL4A"
"12382","AC090360.1"
"12383","RBFA"
"12384","ADNP2"
"12385","PARD6G"
"12386","PLPP2"
"12387","MIER2"
"12388","C2CD4C"
"12389","SHC2"
"12390","ODF3L2"
"12391","MADCAM1"
"12392","TPGS1"
"12393","CDC34"
"12394","GZMM"
"12395","BSG"
"12396","HCN2"
"12397","POLRMT"
"12398","FGF22"
"12399","RNF126"
"12400","FSTL3"
"12401","PALM"
"12402","AZU1"
"12403","ELANE"
"12404","CFD"
"12405","MED16"
"12406","R3HDM4"
"12407","KISS1R"
"12408","ARID3A"
"12409","WDR18"
"12410","TMEM259"
"12411","CNN2"
"12412","ABCA7"
"12413","ARHGAP45"
"12414","GPX4"
"12415","SBNO2"
"12416","STK11"
"12417","CBARP"
"12418","ATP5F1D"
"12419","MIDN"
"12420","CIRBP"
"12421","FAM174C"
"12422","EFNA2"
"12423","PWWP3A"
"12424","NDUFS7"
"12425","GAMT"
"12426","DAZAP1"
"12427","C19orf25"
"12428","PCSK4"
"12429","REEP6"
"12430","ADAMTSL5"
"12431","MEX3D"
"12432","MBD3"
"12433","UQCR11"
"12434","ATP8B3"
"12435","REXO1"
"12436","KLF16"
"12437","ABHD17A"
"12438","SCAMP4"
"12439","ADAT3"
"12440","CSNK1G2"
"12441","BTBD2"
"12442","MKNK2"
"12443","MOB3A"
"12444","IZUMO4"
"12445","AP3D1"
"12446","DOT1L"
"12447","PLEKHJ1"
"12448","AMH"
"12449","JSRP1"
"12450","OAZ1"
"12451","PEAK3"
"12452","LSM7"
"12453","SPPL2B"
"12454","TIMM13"
"12455","LMNB2"
"12456","GADD45B"
"12457","GNG7"
"12458","DIRAS1"
"12459","SLC39A3"
"12460","SGTA"
"12461","THOP1"
"12462","ZNF554"
"12463","ZNF555"
"12464","ZNF57"
"12465","ZNF77"
"12466","TLE6"
"12467","TLE2"
"12468","TLE5"
"12469","GNA11"
"12470","GNA15"
"12471","S1PR4"
"12472","NCLN"
"12473","NFIC"
"12474","SMIM24"
"12475","DOHH"
"12476","FZR1"
"12477","MFSD12"
"12478","C19orf71"
"12479","HMG20B"
"12480","GIPC3"
"12481","TBXA2R"
"12482","CACTIN"
"12483","PIP5K1C"
"12484","TJP3"
"12485","APBA3"
"12486","MATK"
"12487","DAPK3"
"12488","EEF2"
"12489","PIAS4"
"12490","ZBTB7A"
"12491","MAP2K2"
"12492","SIRT6"
"12493","ANKRD24"
"12494","EBI3"
"12495","YJU2"
"12496","SHD"
"12497","TMIGD2"
"12498","FSD1"
"12499","STAP2"
"12500","MPND"
"12501","CHAF1A"
"12502","UBXN6"
"12503","HDGFL2"
"12504","PLIN4"
"12505","PLIN5"
"12506","LRG1"
"12507","SEMA6B"
"12508","TNFAIP8L1"
"12509","MYDGF"
"12510","DPP9"
"12511","FEM1A"
"12512","TICAM1"
"12513","PLIN3"
"12514","ARRDC5"
"12515","UHRF1"
"12516","KDM4B"
"12517","PTPRS"
"12518","TINCR"
"12519","SAFB2"
"12520","SAFB"
"12521","MICOS13"
"12522","LONP1"
"12523","PRR22"
"12524","DUS3L"
"12525","NRTN"
"12526","FUT6"
"12527","NDUFA11"
"12528","VMAC"
"12529","CAPS"
"12530","RANBP3"
"12531","RFX2"
"12532","MLLT1"
"12533","ACER1"
"12534","CLPP"
"12535","ALKBH7"
"12536","PSPN"
"12537","GTF2F1"
"12538","KHSRP"
"12539","SLC25A41"
"12540","SLC25A23"
"12541","CRB3"
"12542","DENND1C"
"12543","TNFSF9"
"12544","CD70"
"12545","TNFSF14"
"12546","C3"
"12547","GPR108"
"12548","TRIP10"
"12549","SH2D3A"
"12550","VAV1"
"12551","ADGRE1"
"12552","ZNF557"
"12553","INSR"
"12554","AC119396.1"
"12555","ARHGEF18"
"12556","PEX11G"
"12557","ZNF358"
"12558","MCOLN1"
"12559","PNPLA6"
"12560","CAMSAP3"
"12561","XAB2"
"12562","PET100"
"12563","PCP2"
"12564","STXBP2"
"12565","RETN"
"12566","MCEMP1"
"12567","TRAPPC5"
"12568","CD209"
"12569","EVI5L"
"12570","PRR36"
"12571","LRRC8E"
"12572","MAP2K7"
"12573","SNAPC2"
"12574","CTXN1"
"12575","TIMM44"
"12576","ELAVL1"
"12577","CCL25"
"12578","CERS4"
"12579","CD320"
"12580","NDUFA7"
"12581","KANK3"
"12582","ANGPTL4"
"12583","RAB11B"
"12584","MARCH2"
"12585","PRAM1"
"12586","ZNF414"
"12587","MYO1F"
"12588","ADAMTS10"
"12589","ZNF558"
"12590","ZNF317"
"12591","ZNF699"
"12592","ZNF559"
"12593","ZNF177"
"12594","ZNF266"
"12595","ZNF426"
"12596","ZNF121"
"12597","ZNF561"
"12598","ZNF562"
"12599","ZNF846"
"12600","FBXL12"
"12601","UBL5"
"12602","PIN1"
"12603","OLFM2"
"12604","COL5A3"
"12605","SHFL"
"12606","ANGPTL6"
"12607","PPAN"
"12608","P2RY11"
"12609","EIF3G"
"12610","DNMT1"
"12611","S1PR2"
"12612","ICAM1"
"12613","ICAM4"
"12614","ICAM5"
"12615","ZGLP1"
"12616","FDX2"
"12617","RAVER1"
"12618","ICAM3"
"12619","TYK2"
"12620","PDE4A"
"12621","KEAP1"
"12622","S1PR5"
"12623","ATG4D"
"12624","KRI1"
"12625","CDKN2D"
"12626","AP1M2"
"12627","SLC44A2"
"12628","ILF3"
"12629","QTRT1"
"12630","DNM2"
"12631","TMED1"
"12632","C19orf38"
"12633","CARM1"
"12634","YIPF2"
"12635","TIMM29"
"12636","SMARCA4"
"12637","LDLR"
"12638","SPC24"
"12639","KANK2"
"12640","DOCK6"
"12641","RAB3D"
